partType,name,image,url,type
cooler,be quiet! Pure Loop 240 Liquid CPU Cooler (BW006),https://cdna.pcpartpicker.com/static/forever/images/product/5df0a7bed70fec92b6ff204a15deffd0.256p.jpg,https://pcpartpicker.com/product/YVhmP6/be-quiet-pure-loop-240-liquid-cpu-cooler-bw006,liquid
cooler,NZXT Kraken Z53 73.11 CFM Liquid CPU Cooler (RL-KRZ53-01),https://cdna.pcpartpicker.com/static/forever/images/product/e84673309feba343ba83c6a99439e1a6.256p.jpg,https://pcpartpicker.com/product/hdsnTW/nzxt-kraken-z53-7311-cfm-liquid-cpu-cooler-rl-krz53-01,liquid
cooler,EK Nucleus AIO CR240 Dark 72 CFM Liquid CPU Cooler (3831109900185),https://cdna.pcpartpicker.com/static/forever/images/product/2ad9e2d922fee69541c529c88e1ac4af.256p.jpg,https://pcpartpicker.com/product/wKXV3C/ek-nucleus-aio-cr240-dark-72-cfm-liquid-cpu-cooler-3831109900185,liquid
cooler,EK Nucleus AIO CR360 Dark 72 CFM Liquid CPU Cooler (3831109900178),https://cdna.pcpartpicker.com/static/forever/images/product/e23f385aa99b252916c494e99ea76d00.256p.jpg,https://pcpartpicker.com/product/MrvD4D/ek-nucleus-aio-cr360-dark-72-cfm-liquid-cpu-cooler-3831109900178,liquid
cooler,be quiet! Pure Loop 360 Liquid CPU Cooler (BW008),https://cdna.pcpartpicker.com/static/forever/images/product/59fd31bff47291176f9febfb36db1190.256p.jpg,https://pcpartpicker.com/product/fJjNnQ/be-quiet-pure-loop-360-liquid-cpu-cooler-bw008,liquid
cooler,Lian Li GALAHAD AIO 360 RGB 69.17 CFM Liquid CPU Cooler (GALAHAD AIO 360 RGB WHITE),https://cdna.pcpartpicker.com/static/forever/images/product/b72a09ed5fc7cc5916baaa6767a925bd.256p.jpg,https://pcpartpicker.com/product/gcsnTW/lian-li-galahad-aio-360-rgb-6917-cfm-liquid-cpu-cooler-galahad-aio-360-rgb-white,liquid
cooler,Corsair iCUE H115i RGB ELITE 89 CFM Liquid CPU Cooler (CW-9060059-WW),https://cdna.pcpartpicker.com/static/forever/images/product/bb4e8d47941b76d53e6d3ccb48e741b9.256p.jpg,https://pcpartpicker.com/product/ypvdnQ/corsair-icue-h115i-rgb-elite-89-cfm-liquid-cpu-cooler-cw-9060059-ww,liquid
cooler,ARCTIC Liquid Freezer II 280 A-RGB 68.9 CFM Liquid CPU Cooler (ACFRE00106A),https://cdna.pcpartpicker.com/static/forever/images/product/e0bd5fae80410c14e4ef0d4d0e6797f9.256p.jpg,https://pcpartpicker.com/product/HZvdnQ/arctic-liquid-freezer-ii-280-a-rgb-689-cfm-liquid-cpu-cooler-acfre00106a,liquid
cooler,ARCTIC Liquid Freezer II 420 A-RGB 68.9 CFM Liquid CPU Cooler (ACFRE00109A),https://cdna.pcpartpicker.com/static/forever/images/product/693cc696a8722d5528ba164244f97b0a.256p.jpg,https://pcpartpicker.com/product/83vdnQ/arctic-liquid-freezer-ii-420-a-rgb-689-cfm-liquid-cpu-cooler-acfre00109a,liquid
cooler,ID-COOLING DASHFLOW 240 BASIC 82.5 CFM Liquid CPU Cooler (DASHFLOW 240 BASIC BLACK),https://m.media-amazon.com/images/I/41VAlA0ydlL.jpg,https://pcpartpicker.com/product/ncCZxr/id-cooling-dashflow-240-basic-825-cfm-liquid-cpu-cooler-dashflow-240-basic-black,liquid
cooler,Corsair iCUE H150i ELITE CAPELLIX 75 CFM Liquid CPU Cooler (CW-9060051-WW),https://cdna.pcpartpicker.com/static/forever/images/product/2e7811efbb82f51ad2714dc7a2fd7542.256p.jpg,https://pcpartpicker.com/product/7PxRsY/corsair-icue-h150i-elite-capellix-75-cfm-liquid-cpu-cooler-cw-9060051-ww,liquid
cooler,Corsair iCUE H60x RGB ELITE 47.73 CFM Liquid CPU Cooler (CW-9060064-WW),https://cdna.pcpartpicker.com/static/forever/images/product/0611da6cd0620d5d591996fabef12518.256p.jpg,https://pcpartpicker.com/product/FYJp99/corsair-icue-h60x-rgb-elite-4773-cfm-liquid-cpu-cooler-cw-9060064-ww,liquid
cooler,Cooler Master MasterLiquid ML240L ARGB V2 62 CFM Liquid CPU Cooler (MLW-D24M-A18PW-RW),https://cdna.pcpartpicker.com/static/forever/images/product/cb116b0d041f248a568b96860facf7a8.256p.jpg,https://pcpartpicker.com/product/zNbTwP/cooler-master-masterliquid-ml240l-argb-v2-62-cfm-liquid-cpu-cooler-mlw-d24m-a18pw-rw,liquid
cooler,Enermax Liqmax III 360 ARGB 72.1 CFM Liquid CPU Cooler (ELC-LMT360-ARGB),https://cdna.pcpartpicker.com/static/forever/images/product/bf5608dbc8dfdced660474b856e224f0.256p.jpg,https://pcpartpicker.com/product/2CgQzy/enermax-liqmax-iii-360-argb-721-cfm-liquid-cpu-cooler-elc-lmt360-argb,liquid
cooler,MSI MAG CORELIQUID 240R V2 WHIT 78.73 CFM Liquid CPU Cooler (MAG CORELIQUID 240R V2 WHITE),https://cdna.pcpartpicker.com/static/forever/images/product/f06a636d0b922022d860c4ca170b7121.256p.jpg,https://pcpartpicker.com/product/2KzhP6/msi-mag-coreliquid-240r-v2-whit-7873-cfm-liquid-cpu-cooler-mag-coreliquid-240r-v2-white,liquid
cooler,NZXT Kraken Elite 280 RGB 90.79 CFM Liquid CPU Cooler (RL-KR28E-W1),https://cdna.pcpartpicker.com/static/forever/images/product/1e70afe56a399c096762f4e707461113.256p.jpg,https://pcpartpicker.com/product/XH26Mp/nzxt-kraken-elite-280-rgb-9079-cfm-liquid-cpu-cooler-rl-kr28e-w1,liquid
cooler,Corsair iCUE H170i ELITE LCD 82.9 CFM Liquid CPU Cooler (CW-9060063-WW),https://cdna.pcpartpicker.com/static/forever/images/product/b93370f1eba2506baa09eb9337787db5.256p.jpg,https://pcpartpicker.com/product/MbddnQ/corsair-icue-h170i-elite-lcd-829-cfm-liquid-cpu-cooler-cw-9060063-ww,liquid
cooler,Corsair iCUE H100i ELITE LCD 58.1 CFM Liquid CPU Cooler (CW-9060061-WW),https://cdna.pcpartpicker.com/static/forever/images/product/56ee5dde84819a59d89b0c83feff2f62.256p.jpg,https://pcpartpicker.com/product/Lsstt6/corsair-icue-h100i-elite-lcd-581-cfm-liquid-cpu-cooler-cw-9060061-ww,liquid
cooler,Corsair H100i PRO RGB 75 CFM Liquid CPU Cooler (CW-9060033-WW),https://cdna.pcpartpicker.com/static/forever/images/product/727b2d396d060c5982ad3fa62e0fdd42.256p.jpg,https://pcpartpicker.com/product/hmBTwP/corsair-h100i-pro-rgb-75-cfm-liquid-cpu-cooler-cw-9060033-ww,liquid
cooler,NZXT Kraken X73 RGB 52.44 CFM Liquid CPU Cooler (RL-KRX73-RW),https://cdna.pcpartpicker.com/static/forever/images/product/0d99565a8dafa7f8051ba6b1fe1b2fb6.256p.jpg,https://pcpartpicker.com/product/HX3gXL/nzxt-kraken-x73-rgb-5244-cfm-liquid-cpu-cooler-rl-krx73-rw,liquid
cooler,Gigabyte AORUS WATERFORCE X 60.07 CFM Liquid CPU Cooler (AORUS WATERFORCE X 360),https://cdna.pcpartpicker.com/static/forever/images/product/ca49b37ed1d3f19275d714cdfbee68cb.256p.jpg,https://pcpartpicker.com/product/zkH7YJ/gigabyte-aorus-waterforce-x-6007-cfm-liquid-cpu-cooler-aorus-waterforce-x-360,liquid
cooler,NZXT Kraken Z63 RGB 91.19 CFM Liquid CPU Cooler (RL-KRZ63-RW),https://cdna.pcpartpicker.com/static/forever/images/product/df16448ab2d26d511e98ba79dd91826c.256p.jpg,https://pcpartpicker.com/product/ZVH7YJ/nzxt-kraken-z63-rgb-9119-cfm-liquid-cpu-cooler-rl-krz63-rw,liquid
cooler,Asus ROG STRIX LC II ARGB 80.95 CFM Liquid CPU Cooler (ROG STRIX LC II 360 ARGB WHITE EDITION),https://m.media-amazon.com/images/I/31tS0Wq4EeL.jpg,https://pcpartpicker.com/product/Q2D7YJ/asus-rog-strix-lc-ii-argb-8095-cfm-liquid-cpu-cooler-rog-strix-lc-ii-360-argb-white-edition,liquid
cooler,Corsair iCUE LINK H150i RGB 63.1 CFM Liquid CPU Cooler (CW-9061003-WW),https://cdna.pcpartpicker.com/static/forever/images/product/72c1f2a5697eedfdede263123f14c050.256p.jpg,https://pcpartpicker.com/product/sGjRsY/corsair-icue-link-h150i-rgb-631-cfm-liquid-cpu-cooler-cw-9061003-ww,liquid
cooler,Corsair iCUE H100i ELITE CAPELLIX 75 CFM Liquid CPU Cooler (CW-9060050-WW),https://cdna.pcpartpicker.com/static/forever/images/product/98cea801f6c01faf85db87399956d1ae.256p.jpg,https://pcpartpicker.com/product/99Tp99/corsair-icue-h100i-elite-capellix-75-cfm-liquid-cpu-cooler-cw-9060050-ww,liquid
cooler,NZXT Kraken Z53 RGB 52.44 CFM Liquid CPU Cooler (RL-KRZ53-R1),https://cdna.pcpartpicker.com/static/forever/images/product/66cae7335ea22e2af78784cd0b0f4ee0.256p.jpg,https://pcpartpicker.com/product/TGwypg/nzxt-kraken-z53-rgb-5244-cfm-liquid-cpu-cooler-rl-krz53-r1,liquid
cooler,Asus ROG RYUO III 360 ARGB 70.07 CFM Liquid CPU Cooler (ROG RYUO III 360 ARGB),https://cdna.pcpartpicker.com/static/forever/images/product/8c236ab5bdc5a6dcd25cf284769cf84f.256p.jpg,https://pcpartpicker.com/product/mrytt6/asus-rog-ryuo-iii-360-argb-7007-cfm-liquid-cpu-cooler-rog-ryuo-iii-360-argb,liquid
cooler,ID-COOLING ZOOMFLOW X 62 CFM Liquid CPU Cooler (ZOOMFLOW 240X ARGB),https://m.media-amazon.com/images/I/41R42CAvunL.jpg,https://pcpartpicker.com/product/jZZ9TW/id-cooling-zoomflow-x-62-cfm-liquid-cpu-cooler-zoomflow-240x-argb,liquid
cooler,Cooler Master MasterLiquid 360L Core Liquid CPU Cooler (MLW-D36M-A18PZ-R1),https://cdna.pcpartpicker.com/static/forever/images/product/17af431eeae6b8cc280717a7f3bf3da3.256p.jpg,https://pcpartpicker.com/product/jBrqqs/cooler-master-masterliquid-360l-core-liquid-cpu-cooler-mlw-d36m-a18pz-r1,liquid
cooler,Cooler Master MasterLiquid 240L Core Liquid CPU Cooler (MLW-D24M-A18PZ-R1),https://cdna.pcpartpicker.com/static/forever/images/product/6bda3e4685a8a28b5cd9d04ef76eb46b.256p.jpg,https://pcpartpicker.com/product/FRV2FT/cooler-master-masterliquid-240l-core-liquid-cpu-cooler-mlw-d24m-a18pz-r1,liquid
cooler,Asus TUF GAMING LC 240 ARGB 67 CFM Liquid CPU Cooler (TUF GAMING LC 240 ARGB),https://cdna.pcpartpicker.com/static/forever/images/product/0be5b2c3519ce726e6f316b46770de84.256p.jpg,https://pcpartpicker.com/product/T6ddnQ/asus-tuf-gaming-lc-240-argb-67-cfm-liquid-cpu-cooler-tuf-gaming-lc-240-argb,liquid
cooler,EK AIO 280 D-RGB 116 CFM Liquid CPU Cooler (EK-AIO 280 D-RGB),https://cdna.pcpartpicker.com/static/forever/images/product/d86052340429ded69a94fa65ad8bc642.256p.jpg,https://pcpartpicker.com/product/ttt9TW/ek-aio-280-d-rgb-116-cfm-liquid-cpu-cooler-ek-aio-280-d-rgb,liquid
cooler,Vetroo V240 52 CFM Liquid CPU Cooler (VT-AIO-V240-BK),https://m.media-amazon.com/images/I/41TF2XILNAL.jpg,https://pcpartpicker.com/product/kGxRsY/vetroo-v240-52-cfm-liquid-cpu-cooler-vt-aio-v240-bk,liquid
cooler,NZXT Kraken Elite 240 RGB 78.02 CFM Liquid CPU Cooler (RL-KR24E-B1),https://cdna.pcpartpicker.com/static/forever/images/product/05cf771db8a1775508de32990b32bc5d.256p.jpg,https://pcpartpicker.com/product/yfvD4D/nzxt-kraken-elite-240-rgb-7802-cfm-liquid-cpu-cooler-rl-kr24e-b1,liquid
cooler,Corsair iCUE H115i ELITE CAPELLIX 97 CFM Liquid CPU Cooler (CW-9060047-WW),https://cdna.pcpartpicker.com/static/forever/images/product/96b3a32edd17cf062baa8e79ff31bb3d.256p.jpg,https://pcpartpicker.com/product/m3TzK8/corsair-icue-h115i-elite-capellix-97-cfm-liquid-cpu-cooler-cw-9060047-ww,liquid
cooler,Corsair iCUE H150i RGB PRO XT 75 CFM Liquid CPU Cooler (CW-9060045-WW),https://cdna.pcpartpicker.com/static/forever/images/product/f1108a195027ab71953f5b9b1687db2a.256p.jpg,https://pcpartpicker.com/product/Fnyqqs/corsair-icue-h150i-rgb-pro-xt-75-cfm-liquid-cpu-cooler-cw-9060045-ww,liquid
cooler,Vetroo V360 52 CFM Liquid CPU Cooler (VT-AIO-V360-WT),https://m.media-amazon.com/images/I/41mLE751KJL.jpg,https://pcpartpicker.com/product/fxJgXL/vetroo-v360-52-cfm-liquid-cpu-cooler-vt-aio-v360-wt,liquid
cooler,be quiet! Pure Loop 2 FX Liquid CPU Cooler (BW015),https://cdna.pcpartpicker.com/static/forever/images/product/4684db93dca8ab922b9b09d0fa90ddf1.256p.jpg,https://pcpartpicker.com/product/b6JgXL/be-quiet-pure-loop-2-fx-liquid-cpu-cooler-bw015,liquid
cooler,NZXT Kraken X63 RGB 91.19 CFM Liquid CPU Cooler (RL-KRX63-RW),https://cdna.pcpartpicker.com/static/forever/images/product/5e96047c892553f76eb07cfb121ac8db.256p.jpg,https://pcpartpicker.com/product/cpRYcf/nzxt-kraken-x63-rgb-9119-cfm-liquid-cpu-cooler-rl-krx63-rw,liquid
cooler,Fractal Design Lumen S24 RGB V2 56 CFM Liquid CPU Cooler (FD-W-L1-S2412),https://cdna.pcpartpicker.com/static/forever/images/product/2a211c269fa2abcc271967052a2801d5.256p.jpg,https://pcpartpicker.com/product/dgXV3C/fractal-design-lumen-s24-rgb-v2-56-cfm-liquid-cpu-cooler-fd-w-l1-s2412,liquid
cooler,Corsair H100i v2 70.69 CFM Liquid CPU Cooler (CW-9060025-WW),https://images-na.ssl-images-amazon.com/images/I/41vt73QuE9L.jpg,https://pcpartpicker.com/product/CrDzK8/corsair-h100i-v2-7069-cfm-liquid-cpu-cooler-cw-9060025-ww,liquid
cooler,Corsair iCUE H170i ELITE CAPELLIX Liquid CPU Cooler (CW-9060055-WW),https://cdna.pcpartpicker.com/static/forever/images/product/2362b7257dd759eadb5d830d3234f97e.256p.jpg,https://pcpartpicker.com/product/HvbTwP/corsair-icue-h170i-elite-capellix-liquid-cpu-cooler-cw-9060055-ww,liquid
cooler,Corsair iCUE H115i ELITE CAPELLIX XT 89 CFM Liquid CPU Cooler (CW-9060069-WW),https://cdna.pcpartpicker.com/static/forever/images/product/778056d401613efa2aa8db0a92937923.256p.jpg,https://pcpartpicker.com/product/Xpgrxr/corsair-icue-h115i-elite-capellix-xt-89-cfm-liquid-cpu-cooler-cw-9060069-ww,liquid
cooler,Lian Li GALAHAD AIO 240 RGB 69.17 CFM Liquid CPU Cooler (GALAHAD AIO 240 RGB BLACK),https://cdna.pcpartpicker.com/static/forever/images/product/e3cdbb4c7c3a6b01f384cc1557689f71.256p.jpg,https://pcpartpicker.com/product/tYZzK8/lian-li-galahad-aio-240-rgb-6917-cfm-liquid-cpu-cooler-galahad-aio-240-rgb-black,liquid
cooler,Cooler Master MasterLiquid ML360 Illusion 47.2 CFM Liquid CPU Cooler (MLX-D36M-A18P2-R1),https://cdna.pcpartpicker.com/static/forever/images/product/973eb581b6a61a8947cce55e123949bd.256p.jpg,https://pcpartpicker.com/product/TyWzK8/cooler-master-masterliquid-ml360-illusion-472-cfm-liquid-cpu-cooler-mlx-d36m-a18p2-r1,liquid
cooler,NZXT Kraken M22 Liquid CPU Cooler (RL-KRM22-01),https://cdna.pcpartpicker.com/static/forever/images/product/a41b71dcdc35de1f04d153d174a0e10e.256p.jpg,https://pcpartpicker.com/product/fmx2FT/nzxt-kraken-m22-liquid-cpu-cooler-rl-krm22-01,liquid
cooler,NZXT Kraken 280 RGB 90.79 CFM Liquid CPU Cooler (RL-KR280-W1),https://cdna.pcpartpicker.com/static/forever/images/product/fdbcdb1f3901185c7b550be9eb7b41d7.256p.jpg,https://pcpartpicker.com/product/JVwmP6/nzxt-kraken-280-rgb-9079-cfm-liquid-cpu-cooler-rl-kr280-w1,liquid
cooler,MSI MAG CORELIQUID C240 78.73 CFM Liquid CPU Cooler (MAG CORELIQUID C240),https://cdna.pcpartpicker.com/static/forever/images/product/a5f45341ee2de97d8acceaff551bd89f.256p.jpg,https://pcpartpicker.com/product/gC4Ycf/msi-mag-coreliquid-c240-7873-cfm-liquid-cpu-cooler-mag-coreliquid-c240,liquid
cooler,NZXT Kraken Elite 240 78.02 CFM Liquid CPU Cooler (RL-KN24E-B1),https://cdna.pcpartpicker.com/static/forever/images/product/0ee69c6ef6b011bd7b1931075f77120e.256p.jpg,https://pcpartpicker.com/product/GfvD4D/nzxt-kraken-elite-240-7802-cfm-liquid-cpu-cooler-rl-kn24e-b1,liquid
cooler,ID-COOLING PINKFLOW 55.2 CFM Liquid CPU Cooler (PINKFLOW 240),https://cdna.pcpartpicker.com/static/forever/images/product/68a43a5778529cc6efbd649f1f3e7e2b.256p.jpg,https://pcpartpicker.com/product/4x2bt6/id-cooling-pinkflow-552-cfm-liquid-cpu-cooler-pinkflow-240,liquid
cooler,Corsair iCUE H100i RGB PRO XT 75 CFM Liquid CPU Cooler (CW-9060043-WW),https://cdna.pcpartpicker.com/static/forever/images/product/adc0e1d172f0de205c1c74fe9e80ef31.256p.jpg,https://pcpartpicker.com/product/B6pmP6/corsair-icue-h100i-rgb-pro-xt-75-cfm-liquid-cpu-cooler-cw-9060043-ww,liquid
cooler,be quiet! Pure Loop 280 Liquid CPU Cooler (BW007),https://cdna.pcpartpicker.com/static/forever/images/product/490563f4bed015305f792e91514fa5d0.256p.jpg,https://pcpartpicker.com/product/4K6qqs/be-quiet-pure-loop-280-liquid-cpu-cooler-bw007,liquid
cooler,Asus ROG Ryujin III 71.6 CFM Liquid CPU Cooler (90RC00L0-M0UAY0),https://cdna.pcpartpicker.com/static/forever/images/product/3f336e06cc4f537631bcd5f0ef566a8e.256p.jpg,https://pcpartpicker.com/product/Gjn9TW/asus-rog-ryujin-iii-716-cfm-liquid-cpu-cooler-90rc00l0-m0uay0,liquid
cooler,Cooler Master MasterLiquid 360L Core Liquid CPU Cooler (MLW-D36M-A18PZ-RW),https://cdna.pcpartpicker.com/static/forever/images/product/dec86c79e7955fc437dcc08ef38a8445.256p.jpg,https://pcpartpicker.com/product/zhjRsY/cooler-master-masterliquid-360l-core-liquid-cpu-cooler-mlw-d36m-a18pz-rw,liquid
cooler,Gigabyte AORUS WATERFORCE X 60.07 CFM Liquid CPU Cooler (AORUS WATERFORCE X 240),https://cdna.pcpartpicker.com/static/forever/images/product/5e666a764eb04330d4405d7961612d5a.256p.jpg,https://pcpartpicker.com/product/jJpzK8/gigabyte-aorus-waterforce-x-6007-cfm-liquid-cpu-cooler-aorus-waterforce-x-240,liquid
cooler,Corsair iCUE H100i ELITE LCD XT 65.57 CFM Liquid CPU Cooler (CW-9060074-WW),https://cdna.pcpartpicker.com/static/forever/images/product/8d7b48c73141c284ae82a56d38ffc951.256p.jpg,https://pcpartpicker.com/product/WXLdnQ/corsair-icue-h100i-elite-lcd-xt-6557-cfm-liquid-cpu-cooler-cw-9060074-ww,liquid
cooler,Deepcool LS520 WH 85.85 CFM Liquid CPU Cooler (R-LS520-WHAMNT-G-1),https://cdna.pcpartpicker.com/static/forever/images/product/9d9318d3995e3c72746192cbbee795d1.256p.jpg,https://pcpartpicker.com/product/gyjBD3/deepcool-ls520-wh-8585-cfm-liquid-cpu-cooler-r-ls520-whamnt-g-1,liquid
cooler,Asus ROG RYUJIN II ARGB 70.07 CFM Liquid CPU Cooler (ROG RYUJIN II 360 ARGB),https://cdna.pcpartpicker.com/static/forever/images/product/6431670df299cbb667f7b7397eb02b65.256p.jpg,https://pcpartpicker.com/product/YRrRsY/asus-rog-ryujin-ii-argb-7007-cfm-liquid-cpu-cooler-rog-ryujin-ii-360-argb,liquid
cooler,Lian Li GALAHAD AIO 360 RGB 69.17 CFM Liquid CPU Cooler (GALAHAD AIO 360 RGB BLACK),https://cdna.pcpartpicker.com/static/forever/images/product/21994060a1904e30173d38f3a3dc1030.256p.jpg,https://pcpartpicker.com/product/q2Dkcf/lian-li-galahad-aio-360-rgb-6917-cfm-liquid-cpu-cooler-galahad-aio-360-rgb-black,liquid
cooler,NZXT Kraken X73 RGB 52.44 CFM Liquid CPU Cooler (RL-KRX73-R1),https://cdna.pcpartpicker.com/static/forever/images/product/2a498286fcfa7826c0913bbe1d018bf8.256p.jpg,https://pcpartpicker.com/product/sPjNnQ/nzxt-kraken-x73-rgb-5244-cfm-liquid-cpu-cooler-rl-krx73-r1,liquid
cooler,Enermax Liqmax III 240 ARGB 72.1 CFM Liquid CPU Cooler (ELC-LMT240-ARGB),https://m.media-amazon.com/images/I/41izB2kl-BL.jpg,https://pcpartpicker.com/product/qxQfrH/enermax-liqmax-iii-240-argb-721-cfm-liquid-cpu-cooler-elc-lmt240-argb,liquid
cooler,Corsair H100i RGB PLATINUM 75 CFM Liquid CPU Cooler (CW-9060039-WW),https://cdna.pcpartpicker.com/static/forever/images/product/623066a73a9f4feafdea3ae659f80705.256p.jpg,https://pcpartpicker.com/product/JYCD4D/corsair-h100i-rgb-platinum-75-cfm-liquid-cpu-cooler-cw-9060039-ww,liquid
cooler,Corsair iCUE LINK H100i RGB 63.1 CFM Liquid CPU Cooler (CW-9061001-WW),https://cdna.pcpartpicker.com/static/forever/images/product/0c018b979ff6fbae25436e7e64c5a140.256p.jpg,https://pcpartpicker.com/product/CYWJ7P/corsair-icue-link-h100i-rgb-631-cfm-liquid-cpu-cooler-cw-9061001-ww,liquid
cooler,Vetroo V240 52 CFM Liquid CPU Cooler (VT-AIO-V240-WT),https://m.media-amazon.com/images/I/41MKt-RUXfL.jpg,https://pcpartpicker.com/product/qpnypg/vetroo-v240-52-cfm-liquid-cpu-cooler-vt-aio-v240-wt,liquid
cooler,ID-COOLING DASHFLOW 240 BASIC 82.5 CFM Liquid CPU Cooler (DASHFLOW 240 BASIC WHITE),https://m.media-amazon.com/images/I/31Hotg5WizL.jpg,https://pcpartpicker.com/product/N326Mp/id-cooling-dashflow-240-basic-825-cfm-liquid-cpu-cooler-dashflow-240-basic-white,liquid
cooler,be quiet! Pure Loop 2 FX Liquid CPU Cooler (BW013),https://cdna.pcpartpicker.com/static/forever/images/product/3bfc6ff48aa07a12ee2d30f80b687a61.256p.jpg,https://pcpartpicker.com/product/6VkWGX/be-quiet-pure-loop-2-fx-liquid-cpu-cooler-bw013,liquid
cooler,Corsair iCUE H170i ELITE CAPELLIX XT 89 CFM Liquid CPU Cooler (CW-9060071-WW),https://cdna.pcpartpicker.com/static/forever/images/product/d53f6c849e3a01fba78e3d93a7e4ceeb.256p.jpg,https://pcpartpicker.com/product/HLkH99/corsair-icue-h170i-elite-capellix-xt-89-cfm-liquid-cpu-cooler-cw-9060071-ww,liquid
cooler,Corsair H60 (2018) 57.2 CFM Liquid CPU Cooler (CW-9060036-WW),https://images-eu.ssl-images-amazon.com/images/I/41Rplt8FRlL.jpg,https://pcpartpicker.com/product/F2rmP6/corsair-h60-2018-572-cfm-liquid-cpu-cooler-cw-9060036-ww,liquid
cooler,NZXT Kraken Z53 RGB 52.44 CFM Liquid CPU Cooler (RL-KRZ53-RW),https://cdna.pcpartpicker.com/static/forever/images/product/1f70505e2297644682a2a4a74a40b475.256p.jpg,https://pcpartpicker.com/product/BXZ9TW/nzxt-kraken-z53-rgb-5244-cfm-liquid-cpu-cooler-rl-krz53-rw,liquid
cooler,EK AIO Basic 240 77 CFM Liquid CPU Cooler (EK-AIO Basic 240),https://m.media-amazon.com/images/I/41z3GD2qQlL.jpg,https://pcpartpicker.com/product/jjytt6/ek-aio-basic-240-77-cfm-liquid-cpu-cooler-ek-aio-basic-240,liquid
cooler,Thermalright Frozen Magic 240 66.17 CFM Liquid CPU Cooler (Frozen Magic 240),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/8jjBD3/thermalright-frozen-magic-240-6617-cfm-liquid-cpu-cooler-frozen-magic-240,liquid
cooler,Corsair H100i RGB PLATINUM SE 63 CFM Liquid CPU Cooler (CW-9060042-WW),https://m.media-amazon.com/images/I/41zYoQtArkL.jpg,https://pcpartpicker.com/product/XzDJ7P/corsair-h100i-rgb-platinum-se-63-cfm-liquid-cpu-cooler-cw-9060042-ww,liquid
cooler,Thermaltake TH240 ARGB Sync 59.28 CFM Liquid CPU Cooler (CL-W301-PL12SW-A),https://m.media-amazon.com/images/I/41OW-XZ02NL.jpg,https://pcpartpicker.com/product/R2tKHx/thermaltake-th240-argb-sync-5928-cfm-liquid-cpu-cooler-cl-w301-pl12sw-a,liquid
cooler,NZXT Kraken X63 RGB 91.19 CFM Liquid CPU Cooler (RL-KRX63-R1),https://cdna.pcpartpicker.com/static/forever/images/product/7cc6ec59c110357c95ea05e53d03f833.256p.jpg,https://pcpartpicker.com/product/cVJmP6/nzxt-kraken-x63-rgb-9119-cfm-liquid-cpu-cooler-rl-krx63-r1,liquid
cooler,Deepcool CASTLE 240EX A-RGB 69.34 CFM Liquid CPU Cooler (DP-GS-H12W-CSL240EX-AR-WH),https://cdna.pcpartpicker.com/static/forever/images/product/6e65c184382faa7507af343dda7d63a6.256p.jpg,https://pcpartpicker.com/product/PdRYcf/deepcool-castle-240ex-a-rgb-6934-cfm-liquid-cpu-cooler-dp-gs-h12w-csl240ex-ar-wh,liquid
cooler,ID-COOLING ZOOMFLOW X 62 CFM Liquid CPU Cooler (ZOOMFLOW 240X SNOW),https://m.media-amazon.com/images/I/414YjSWsQ7L.jpg,https://pcpartpicker.com/product/zfPQzy/id-cooling-zoomflow-x-62-cfm-liquid-cpu-cooler-zoomflow-240x-snow,liquid
cooler,Phanteks Glacier One 360MPH 60.51 CFM Liquid CPU Cooler (PH-GO360MPH_DWT01),https://cdna.pcpartpicker.com/static/forever/images/product/f02077eb725d937ab8b105fed8c73e84.256p.jpg,https://pcpartpicker.com/product/p66p99/phanteks-glacier-one-360mph-6051-cfm-liquid-cpu-cooler-ph-go360mph_dwt01,liquid
cooler,Cooler Master MasterLiquid Lite 240 66.7 CFM Liquid CPU Cooler (MLW-D24M-A20PW-R1),https://cdna.pcpartpicker.com/static/forever/images/product/936fbad6cac2656c3a04f059e2c15fd2.256p.jpg,https://pcpartpicker.com/product/9gRFf7/cooler-master-masterliquid-lite-240-667-cfm-liquid-cpu-cooler-mlw-d24m-a20pw-r1,liquid
cooler,Cooler Master MasterLiquid ML240 Illusion Liquid CPU Cooler (MLX-D24M-A18P2-R1),https://cdna.pcpartpicker.com/static/forever/images/product/628b6b76bd5c0ee6aadc29d45638bd9d.256p.jpg,https://pcpartpicker.com/product/4tGbt6/cooler-master-masterliquid-ml240-illusion-liquid-cpu-cooler-mlx-d24m-a18p2-r1,liquid
cooler,EK AIO Elite 360 D-RGB 66.04 CFM Liquid CPU Cooler (EK-AIO Elite 360 D-RGB),https://cdna.pcpartpicker.com/static/forever/images/product/fa8de366f3eb3b0a6a595fb07f98fcac.256p.jpg,https://pcpartpicker.com/product/j74Ycf/ek-aio-elite-360-d-rgb-6604-cfm-liquid-cpu-cooler-ek-aio-elite-360-d-rgb,liquid
cooler,NZXT Kraken Z63 RGB 91.19 CFM Liquid CPU Cooler (RL-KRZ63-R1),https://cdna.pcpartpicker.com/static/forever/images/product/f86b2f697f8b4f8fec4a2dc739ea1ae2.256p.jpg,https://pcpartpicker.com/product/YvYmP6/nzxt-kraken-z63-rgb-9119-cfm-liquid-cpu-cooler-rl-krz63-r1,liquid
